Date,Open,High,Low,Close,Adj Close,Volume
2018-12-31,75.820000,76.699997,75.660004,76.410004,72.094604,9243800
2019-01-02,75.290001,75.989998,74.599998,75.589996,71.320900,14427600
2019-01-03,75.559998,75.970001,73.849998,74.040001,69.858459,13273500
2019-01-04,74.739998,76.500000,74.639999,76.269997,71.962517,14077400
2019-01-07,76.150002,76.470001,75.410004,75.430000,71.169945,15071700
2019-01-08,75.870003,76.209999,75.290001,75.989998,71.698326,11351800
2019-01-09,75.889999,76.309998,75.320000,75.410004,71.151077,11370500
2019-01-10,75.680000,75.680000,73.470001,74.480003,70.273598,18257700
2019-01-11,74.699997,74.940002,74.150002,74.900002,70.669891,9425600
2019-01-14,74.290001,74.440002,73.099998,73.370003,69.226295,14951800
2019-01-15,73.099998,74.889999,73.099998,74.500000,70.292465,12502000
2019-01-16,74.739998,75.769997,74.470001,74.610001,70.396263,14573000
2019-01-17,74.309998,75.769997,74.309998,75.599998,71.330345,16192100
2019-01-18,76.139999,76.330002,75.470001,75.870003,71.585098,14294600
2019-01-22,75.570000,76.199997,75.360001,75.830002,71.547363,10084700
2019-01-23,75.550003,75.709999,74.739998,75.440002,71.179382,13711100
2019-01-24,75.160004,75.160004,72.379997,73.169998,69.037582,20979600
2019-01-25,73.820000,73.839996,72.120003,72.949997,68.830009,13410400
2019-01-28,72.500000,73.070000,72.050003,72.919998,68.801704,12764000
2019-01-29,72.900002,73.680000,72.639999,73.230003,69.094200,11418600
2019-01-30,73.459999,73.809998,73.019997,73.370003,69.226295,13302700
2019-01-31,73.150002,74.820000,73.110001,74.430000,70.226425,16028300
2019-02-01,75.970001,77.489998,75.330002,76.449997,72.132347,15211600
2019-02-04,75.949997,76.889999,75.680000,76.870003,72.528625,11282600
2019-02-05,77.379997,78.379997,77.059998,77.150002,72.792801,12362300
2019-02-06,76.839996,77.720001,76.629997,77.389999,73.019249,7992100
2019-02-07,76.940002,77.129997,76.110001,76.820000,72.481453,9218900
2019-02-08,76.750000,77.540001,76.570000,77.519997,73.141914,8842500
2019-02-11,77.800003,77.839996,76.209999,76.709999,72.377663,13171700
2019-02-12,77.290001,78.930000,77.110001,78.519997,74.085434,13049700
2019-02-13,78.559998,79.169998,78.449997,79.019997,74.557198,10477200
2019-02-14,79.129997,79.550003,78.690002,78.940002,74.481712,8184200
2019-02-15,79.660004,80.129997,79.269997,79.809998,75.302582,10387500
2019-02-19,79.790001,80.129997,79.080002,79.239998,74.764778,9211400
2019-02-20,79.000000,79.540001,78.809998,79.430000,74.944031,8581600
2019-02-21,79.180000,80.029999,79.150002,79.830002,75.321465,7386100
2019-02-22,79.769997,80.860001,79.769997,80.769997,76.208359,7955600
2019-02-25,80.860001,80.989998,79.989998,80.379997,75.840378,9295100
2019-02-26,80.519997,81.099998,80.000000,80.739998,76.180054,8519000
2019-02-27,80.540001,81.290001,80.430000,80.620003,76.066833,7493300
2019-02-28,80.529999,81.760002,80.529999,81.290001,76.698997,11057600
2019-03-01,81.760002,81.930000,81.169998,81.650002,77.038681,10137600
2019-03-04,82.029999,82.120003,80.529999,81.370003,76.774483,8132400
2019-03-05,81.480003,82.029999,81.220001,81.699997,77.085838,8299800
2019-03-06,81.599998,81.760002,80.300003,80.760002,76.198921,7793100
2019-03-07,81.029999,81.110001,80.040001,80.449997,75.906425,10425100
2019-03-08,80.209999,80.599998,79.050003,79.800003,75.293152,11179700
2019-03-11,80.360001,81.029999,80.070000,80.870003,76.302727,8708600
2019-03-12,81.169998,81.559998,80.779999,81.230003,76.642387,8837100
2019-03-13,81.610001,82.010002,81.190002,81.599998,76.991486,7690600
