Date,Open,High,Low,Close,Adj Close,Volume
2018-12-31,101.290001,102.400002,100.440002,101.570000,99.040863,33173800
2019-01-02,99.550003,101.750000,98.940002,101.120003,98.602066,35329300
2019-01-03,100.099998,100.190002,97.199997,97.400002,94.974693,42579100
2019-01-04,99.720001,102.510002,98.930000,101.930000,99.391899,44060600
2019-01-07,101.639999,103.269997,100.980003,102.059998,99.518669,35656100
2019-01-08,103.040001,103.970001,101.709999,102.800003,100.240234,31514400
2019-01-09,103.860001,104.879997,103.239998,104.269997,101.673622,32280800
2019-01-10,103.220001,103.750000,102.379997,103.599998,101.020325,30067600
2019-01-11,103.190002,103.440002,101.639999,102.800003,100.240234,28314200
2019-01-14,101.900002,102.870003,101.260002,102.050003,99.508911,28437100
2019-01-15,102.510002,105.050003,101.879997,105.010002,102.395210,31587600
2019-01-16,105.260002,106.260002,104.959999,105.379997,102.755997,29853900
2019-01-17,105.000000,106.629997,104.760002,106.120003,103.477577,28393000
2019-01-18,107.459999,107.900002,105.910004,107.709999,105.027977,37427600
2019-01-22,106.750000,107.099998,104.860001,105.680000,103.048515,32371300
2019-01-23,106.120003,107.040001,105.339996,106.709999,104.052872,25874300
2019-01-24,106.860001,107.000000,105.339996,106.199997,103.555573,23164800
2019-01-25,107.239998,107.879997,106.199997,107.169998,104.501427,31225600
2019-01-28,106.260002,106.480003,104.660004,105.080002,102.463470,29476700
2019-01-29,104.879997,104.970001,102.169998,102.940002,100.376747,31490500
2019-01-30,104.620003,106.379997,104.330002,106.379997,103.731094,49471900
2019-01-31,103.800003,105.220001,103.180000,104.430000,101.829651,55636400
2019-02-01,103.779999,104.099998,102.349998,102.779999,100.220734,35535700
2019-02-04,102.870003,105.800003,102.769997,105.739998,103.107025,31315100
2019-02-05,106.059998,107.269997,105.959999,107.220001,104.550163,27325400
2019-02-06,107.000000,107.000000,105.529999,106.029999,103.389809,20609800
2019-02-07,105.190002,105.589996,104.290001,105.269997,102.648727,29760700
2019-02-08,104.389999,105.779999,104.260002,105.669998,103.038780,21461100
2019-02-11,106.199997,106.580002,104.970001,105.250000,102.629219,18914100
2019-02-12,106.139999,107.139999,105.480003,106.889999,104.228394,25056600
2019-02-13,107.500000,107.779999,106.709999,106.809998,104.150375,18394900
2019-02-14,106.309998,107.290001,105.660004,106.900002,104.238144,21784700
2019-02-15,107.910004,108.300003,107.360001,108.220001,105.525269,26606900
2019-02-19,107.790001,108.660004,107.779999,108.169998,105.476517,18038500
2019-02-20,107.860001,107.940002,106.290001,107.150002,104.928131,21607700
2019-02-21,106.900002,109.480003,106.870003,109.410004,107.141273,29063200
2019-02-22,110.050003,111.199997,109.820000,110.970001,108.668922,27763200
2019-02-25,111.760002,112.180000,111.260002,111.589996,109.276062,23750600
2019-02-26,111.260002,113.239998,111.169998,112.360001,110.030106,21536700
2019-02-27,111.690002,112.360001,110.879997,112.169998,109.844032,21487100
2019-02-28,112.040001,112.879997,111.730003,112.029999,109.706940,29083900
2019-03-01,112.889999,113.019997,111.669998,112.529999,110.196579,23501200
2019-03-04,113.019997,113.250000,110.800003,112.260002,109.932167,26608000
2019-03-05,112.250000,112.389999,111.230003,111.699997,109.383766,19538300
