Date,Open,High,Low,Close,Adj Close,Volume
2018-12-31,47.490002,47.540001,46.959999,47.349998,44.377117,10576300
2019-01-02,46.939999,47.220001,46.560001,46.930000,43.983494,11603700
2019-01-03,46.820000,47.369999,46.529999,46.639999,43.711697,14714400
2019-01-04,46.750000,47.570000,46.639999,47.570000,44.583309,13013700
2019-01-07,47.570000,47.750000,46.900002,46.950001,44.002235,13135500
2019-01-08,47.250000,47.570000,47.040001,47.480000,44.498966,15420700
2019-01-09,47.080002,47.279999,46.430000,46.570000,43.646095,18032500
2019-01-10,46.660000,47.090000,46.340000,47.070000,44.114700,15976600
2019-01-11,47.290001,47.360001,46.970001,47.340000,44.367748,11088600
2019-01-14,47.250000,47.400002,46.990002,47.150002,44.189678,11514300
2019-01-15,46.889999,47.599998,46.810001,47.570000,44.583309,11342900
2019-01-16,47.400002,47.470001,46.860001,46.919998,43.974117,16907800
2019-01-17,46.919998,47.139999,46.880001,47.060001,44.105331,12044600
2019-01-18,47.250000,47.689999,47.119999,47.610001,44.620792,12760700
2019-01-22,47.700001,47.790001,47.209999,47.720001,44.723892,11700400
2019-01-23,47.820000,48.290001,47.650002,48.270000,45.239353,12058300
2019-01-24,48.110001,48.110001,47.380001,47.689999,44.695770,10272000
2019-01-25,47.880001,48.029999,47.240002,47.369999,44.395859,12066500
2019-01-28,47.220001,47.299999,46.939999,47.169998,44.208420,9966900
2019-01-29,47.200001,47.630001,47.130001,47.400002,44.423985,11998600
2019-01-30,47.250000,47.889999,47.189999,47.860001,44.855103,12952500
2019-01-31,47.849998,48.779999,47.470001,48.130001,45.108147,32181500
2019-02-01,48.480000,48.779999,48.400002,48.700001,45.642361,19130100
2019-02-04,48.700001,49.450001,48.540001,49.250000,46.157829,15105700
2019-02-05,49.330002,49.470001,49.099998,49.259998,46.167198,12651900
2019-02-06,49.209999,49.360001,49.020000,49.259998,46.167198,8689100
2019-02-07,49.169998,49.459999,49.000000,49.419998,46.317146,10047800
2019-02-08,49.369999,49.500000,49.110001,49.500000,46.392132,9813300
2019-02-11,49.570000,49.880001,49.480000,49.610001,46.495224,9369300
2019-02-12,49.689999,49.799999,49.459999,49.660000,46.542088,10983300
2019-02-13,49.610001,49.939999,49.560001,49.790001,46.663925,12748800
2019-02-14,46.700001,46.959999,45.500000,45.590000,42.727623,58905400
2019-02-15,45.900002,46.259998,45.200001,45.240002,42.399597,35701600
2019-02-19,45.320000,45.590000,44.770000,44.830002,42.015339,25511300
2019-02-20,44.910000,45.240002,44.799999,45.099998,42.268387,27464000
2019-02-21,45.000000,45.910000,44.959999,45.860001,42.980671,23121200
2019-02-22,45.759998,45.950001,45.200001,45.279999,42.437088,24728400
2019-02-25,45.439999,45.570000,44.840000,44.939999,42.118435,23774400
2019-02-26,45.099998,45.139999,44.660000,44.689999,41.884125,20463200
2019-02-27,44.599998,45.020000,44.419998,44.939999,42.118435,17827500
2019-02-28,45.119999,45.610001,45.110001,45.340000,42.493324,22533900
2019-03-01,45.470001,45.639999,45.200001,45.380001,42.530811,16291600
2019-03-04,45.529999,45.669998,45.299999,45.650002,42.783855,15973800
2019-03-05,45.650002,45.700001,45.400002,45.599998,42.736988,13062300
2019-03-06,45.669998,45.790001,45.439999,45.450001,42.596416,14232100
2019-03-07,45.490002,45.529999,45.130001,45.279999,42.437088,12084000
2019-03-08,45.150002,45.250000,44.610001,44.840000,42.024715,15579100
2019-03-11,45.139999,46.240002,45.099998,46.180000,43.280575,22126900
2019-03-12,45.950001,46.250000,45.900002,46.049999,43.158741,19348500
2019-03-13,46.130001,46.340000,45.910000,46.220001,43.318066,16222500
2019-03-14,45.840000,46.110001,45.630001,45.700001,43.204617,18504100
2019-03-15,45.720001,45.900002,45.139999,45.299999,42.826466,47254500
2019-03-18,45.430000,45.680000,45.360001,45.410000,42.930454,24006400
2019-03-19,45.549999,45.689999,45.340000,45.560001,43.072266,14987000
2019-03-20,45.400002,45.900002,45.180000,45.529999,43.043900,13376100
2019-03-21,45.529999,45.759998,45.439999,45.509998,43.024990,20043000
2019-03-22,45.459999,46.110001,45.459999,45.930000,43.422062,19055900
2019-03-25,45.860001,46.200001,45.790001,46.029999,43.516598,11668200
2019-03-26,46.169998,46.790001,46.169998,46.639999,44.093288,11434900
2019-03-27,46.650002,46.910000,46.330002,46.610001,44.064934,11543600
2019-03-28,46.680000,46.919998,46.480000,46.580002,44.036572,11121100
2019-03-29,46.669998,46.910000,46.480000,46.860001,44.301281,16045600
2019-04-01,46.990002,47.169998,46.590000,46.720001,44.168926,11522700
2019-04-02,46.750000,46.930000,46.570000,46.570000,44.027119,8495000
2019-04-03,46.419998,46.590000,46.040001,46.180000,43.658405,12854500
2019-04-04,46.340000,46.540001,46.110001,46.480000,43.942028,7814900
2019-04-05,46.490002,46.580002,46.200001,46.470001,43.932575,7677600
2019-04-08,46.540001,46.570000,46.270000,46.549999,44.008209,9421300
2019-04-09,46.450001,46.720001,46.270000,46.669998,44.121655,8641800
2019-04-10,46.840000,47.000000,46.560001,46.639999,44.093288,8059900
2019-04-11,46.720001,46.750000,46.540001,46.709999,44.159466,7352400
2019-04-12,46.669998,46.930000,46.570000,46.740002,44.187836,10690000
2019-04-15,46.880001,47.040001,46.700001,47.000000,44.433636,10261300
2019-04-16,47.049999,47.099998,46.700001,46.950001,44.386364,10804600
2019-04-17,47.200001,47.549999,47.150002,47.279999,44.698345,11849300
2019-04-18,47.330002,47.580002,47.270000,47.480000,44.887428,12167000
2019-04-22,47.400002,47.610001,47.020000,47.400002,44.811794,9834700
2019-04-23,48.090000,48.720001,47.549999,48.209999,45.577568,25327800
2019-04-24,48.029999,48.230000,47.919998,47.980000,45.360123,15997300
2019-04-25,47.740002,47.889999,47.470001,47.840000,45.227772,11444400
2019-04-26,47.990002,48.450001,47.980000,48.259998,45.624836,10154300
2019-04-29,48.169998,48.450001,48.110001,48.419998,45.776093,9731500
2019-04-30,48.529999,49.180000,48.389999,49.060001,46.381153,17912900
2019-05-01,48.950001,49.080002,48.549999,48.590000,45.936817,10551200
2019-05-02,48.529999,48.770000,48.270000,48.389999,45.747738,8724600
2019-05-03,48.599998,48.959999,48.520000,48.720001,46.059719,7076900
2019-05-06,48.330002,48.610001,48.259998,48.470001,45.823364,8657800
2019-05-07,48.230000,48.290001,47.770000,48.000000,45.379025,12487500
2019-05-08,48.049999,48.230000,47.820000,47.849998,45.237225,9281400
2019-05-09,47.799999,47.980000,47.070000,47.400002,44.811794,11450500
2019-05-10,47.410000,48.299999,47.400002,48.189999,45.558655,9653800
2019-05-13,47.910000,48.130001,47.730000,48.049999,45.426300,11911500
2019-05-14,48.529999,49.320000,48.349998,48.689999,46.031353,16844200
2019-05-15,48.669998,49.380001,48.599998,49.180000,46.494598,11422500
2019-05-16,49.270000,49.660000,49.209999,49.580002,46.872761,17771300
2019-05-17,49.270000,49.549999,49.169998,49.200001,46.513508,11257000
2019-05-20,49.040001,49.139999,48.759998,48.849998,46.182617,13850500
2019-05-21,49.000000,49.029999,48.450001,48.599998,45.946266,10587400
2019-05-22,48.779999,49.709999,48.720001,49.650002,46.938938,16050400
2019-05-23,49.500000,49.900002,49.459999,49.849998,47.128017,12199400
2019-05-24,49.820000,49.889999,49.529999,49.610001,46.901119,6887600
2019-05-28,49.599998,49.669998,49.029999,49.099998,46.418964,18614000
2019-05-29,48.740002,49.029999,48.410000,48.610001,45.955719,12534600
2019-05-30,48.720001,49.310001,48.669998,49.250000,46.560776,9087200
2019-05-31,49.000000,49.310001,48.779999,49.130001,46.447330,11368600
2019-06-03,49.160000,49.980000,49.020000,49.980000,47.250912,14167200
2019-06-04,50.000000,50.279999,49.619999,50.000000,47.269825,12010600
2019-06-05,50.009998,51.139999,49.689999,50.779999,48.007236,15837600
2019-06-06,50.910000,51.540001,50.590000,51.400002,48.593380,15190400
2019-06-07,51.470001,52.189999,51.450001,51.490002,48.678474,15293600
2019-06-10,51.540001,51.540001,51.090000,51.380001,48.574471,9737400
2019-06-11,51.450001,51.590000,51.180000,51.330002,48.527203,9915600
2019-06-12,51.500000,52.139999,51.470001,51.639999,48.820274,11087500
2019-06-13,51.459999,51.700001,50.779999,51.130001,48.715466,10353600
2019-06-14,51.049999,51.529999,51.049999,51.310001,48.886971,8694300
2019-06-17,51.250000,51.480000,50.610001,50.869999,48.467747,12322400
2019-06-18,51.250000,51.299999,50.529999,50.639999,48.248608,9221100
2019-06-19,50.540001,51.240002,50.470001,51.119999,48.705944,9414100
2019-06-20,51.500000,51.790001,51.349998,51.660000,49.220444,10656600
2019-06-21,51.529999,51.889999,51.410000,51.549999,49.115631,21264400
2019-06-24,51.740002,52.200001,51.700001,51.919998,49.468159,10780000
2019-06-25,52.000000,52.099998,51.639999,51.759998,49.315716,11519900
2019-06-26,51.520000,51.639999,51.090000,51.119999,48.705944,12405100
2019-06-27,51.290001,51.400002,50.970001,51.080002,48.667824,12374900
2019-06-28,51.270000,51.400002,50.520000,50.919998,48.515388,16339900
