Date,Open,High,Low,Close,Adj Close,Volume
2018-12-31,43.189999,43.549999,42.889999,43.330002,40.411636,20581200
2019-01-02,42.279999,43.200001,42.209999,42.950001,40.057236,23833500
2019-01-03,42.299999,42.410000,40.959999,41.070000,38.600437,29606700
2019-01-04,41.849998,43.000000,41.529999,42.919998,40.339195,27515000
2019-01-07,42.860001,43.650002,42.759998,43.209999,40.611755,19488100
2019-01-08,43.570000,43.939999,43.099998,43.560001,40.940712,22071400
2019-01-09,43.869999,43.869999,43.169998,43.320000,40.715141,22640000
2019-01-10,43.110001,43.290001,42.580002,43.240002,40.639957,23277600
2019-01-11,43.110001,43.540001,42.889999,43.490002,40.874920,17378400
2019-01-14,43.080002,43.389999,43.000000,43.209999,40.611755,16243600
2019-01-15,43.330002,44.040001,43.150002,44.020000,41.373055,17744100
2019-01-16,44.119999,44.240002,43.759998,43.959999,41.316658,17262500
2019-01-17,43.869999,44.529999,43.799999,44.209999,41.551624,18826200
2019-01-18,44.480000,45.349998,44.310001,45.029999,42.322323,24416500
2019-01-22,44.880001,45.240002,44.380001,44.779999,42.087353,21338400
2019-01-23,45.139999,45.880001,45.020000,45.459999,42.726456,24770400
2019-01-24,45.630001,45.750000,45.230000,45.610001,42.867447,17360600
2019-01-25,46.119999,46.660000,45.950001,46.130001,43.356178,24196600
2019-01-28,45.730000,45.770000,45.230000,45.750000,42.999027,18296700
2019-01-29,45.810001,46.049999,45.650002,45.959999,43.196400,14470100
2019-01-30,45.939999,46.930000,45.919998,46.709999,43.901299,18329300
2019-01-31,46.720001,47.380001,46.520000,47.290001,44.446426,23693600
2019-02-01,47.369999,47.560001,47.049999,47.340000,44.493416,16266500
2019-02-04,47.220001,47.470001,47.119999,47.349998,44.502811,15743100
2019-02-05,47.419998,47.459999,47.080002,47.259998,44.418224,16946300
2019-02-06,47.119999,47.590000,46.950001,47.480000,44.625004,18160500
2019-02-07,47.189999,47.320000,46.490002,46.700001,43.891907,20331200
2019-02-08,46.400002,47.200001,46.299999,47.189999,44.352436,18407100
2019-02-11,47.340000,47.709999,47.130001,47.580002,44.718990,19363600
2019-02-12,47.270000,48.150002,47.160000,47.889999,45.010349,23909200
2019-02-13,47.860001,47.950001,47.119999,47.500000,44.643799,28325600
2019-02-14,48.849998,49.680000,48.340000,48.400002,45.489677,47598600
2019-02-15,48.830002,49.590000,48.439999,49.430000,46.457745,30189600
2019-02-19,49.200001,49.930000,49.200001,49.650002,46.664516,20204500
2019-02-20,49.700001,49.799999,49.349998,49.630001,46.645718,17550900
2019-02-21,49.540001,49.720001,49.200001,49.410000,46.438950,17120600
2019-02-22,49.700001,50.220001,49.580002,50.110001,47.096859,22008100
2019-02-25,50.340000,51.000000,50.340000,50.790001,47.735970,24264300
2019-02-26,50.509998,51.410000,50.480000,51.180000,48.102516,19382500
2019-02-27,51.209999,51.650002,50.889999,51.590000,48.487862,19940900
2019-02-28,51.549999,51.959999,51.349998,51.770000,48.657040,30708500
2019-03-01,52.000000,52.090000,51.270000,51.410000,48.318691,23683700
2019-03-04,51.650002,51.919998,50.630001,51.160000,48.083721,18725900
2019-03-05,51.119999,51.509998,50.970001,51.299999,48.215298,14994200
2019-03-06,51.369999,51.790001,50.919998,51.669998,48.563053,19686900
2019-03-07,51.549999,51.970001,51.209999,51.290001,48.205902,22209200
2019-03-08,50.720001,51.130001,50.509998,51.070000,47.999130,18182200
2019-03-11,51.139999,52.090000,51.099998,51.919998,48.798019,17859300
2019-03-12,52.009998,52.279999,51.680000,52.150002,49.014191,19485300
2019-03-13,52.410000,52.860001,52.139999,52.590000,49.427734,20568000
2019-03-14,52.630001,52.959999,52.509998,52.740002,49.568714,19215900
2019-03-15,52.939999,53.619999,52.930000,53.200001,50.001060,43670700
2019-03-18,53.270000,53.939999,53.090000,53.509998,50.292412,19073800
2019-03-19,53.790001,54.000000,53.139999,53.310001,50.104443,20596400
2019-03-20,53.160000,53.869999,52.860001,53.259998,50.057438,21140800
2019-03-21,53.080002,54.230000,53.040001,53.939999,50.696556,20082700
2019-03-22,53.910000,54.139999,52.700001,52.740002,49.568714,23938500
2019-03-25,52.700001,52.930000,52.250000,52.730000,49.559315,18774900
2019-03-26,53.189999,53.490002,53.000000,53.230000,50.029247,17742700
2019-03-27,53.299999,53.660000,52.740002,53.139999,49.944664,20447500
2019-03-28,53.189999,53.689999,53.020000,53.360001,50.151432,13095000
2019-03-29,53.700001,54.000000,53.360001,53.990002,50.743553,19582300
2019-04-01,54.480000,55.020000,54.389999,54.980000,51.674023,19741700
2019-04-02,55.000000,55.410000,54.970001,55.290001,51.965382,17264000
2019-04-03,55.459999,55.799999,55.070000,55.630001,52.284935,21110400
2019-04-04,55.369999,55.680000,54.860001,55.139999,52.152523,16412100
2019-04-05,55.250000,55.610001,55.130001,55.209999,52.218731,13817500
2019-04-08,55.200001,55.560001,54.790001,55.490002,52.483559,13862800
2019-04-09,55.080002,55.419998,54.860001,55.180000,52.190353,15508400
2019-04-10,55.110001,55.840000,55.110001,55.820000,52.795677,13460200
2019-04-11,55.930000,55.950001,55.310001,55.599998,52.587597,13186000
2019-04-12,55.930000,56.360001,55.790001,56.290001,53.240215,14331700
2019-04-15,56.400002,56.610001,56.240002,56.560001,53.495583,12198400
2019-04-16,56.619999,57.529999,56.610001,56.950001,53.864456,19718300
2019-04-17,57.180000,57.320000,56.290001,56.310001,53.259136,26093600
2019-04-18,56.630001,56.700001,56.110001,56.400002,53.344254,18332000
2019-04-22,56.160000,56.599998,56.099998,56.340000,53.287506,11951500
2019-04-23,56.430000,56.700001,56.200001,56.689999,53.618542,18796600
2019-04-24,56.639999,57.150002,56.580002,56.880001,53.798248,13212000
2019-04-25,56.459999,56.779999,56.009998,56.330002,53.278049,15526900
2019-04-26,56.020000,56.369999,55.680000,55.880001,52.852432,18010900
2019-04-29,55.669998,56.220001,55.549999,56.130001,53.088882,16259500
2019-04-30,56.000000,56.119999,55.529999,55.950001,52.918636,20846000
2019-05-01,56.000000,56.349998,55.509998,55.580002,52.568684,17648500
2019-05-02,55.480000,55.889999,54.820000,54.939999,51.963360,24220600
2019-05-03,54.639999,54.990002,54.180000,54.939999,51.963360,26887100
2019-05-06,53.860001,54.759998,53.560001,54.590000,51.632320,17025900
2019-05-07,53.860001,54.240002,52.939999,53.450001,50.554085,25289700
2019-05-08,53.169998,53.939999,53.130001,53.470001,50.573006,21525100
2019-05-09,52.820000,53.209999,52.230000,52.919998,50.052799,24322800
2019-05-10,52.610001,53.549999,51.950001,53.360001,50.468964,21795900
2019-05-13,51.830002,52.259998,51.060001,51.299999,48.520569,28869900
2019-05-14,51.450001,52.439999,51.380001,52.020000,49.201561,25478300
2019-05-15,51.759998,52.709999,51.689999,52.439999,49.598804,30577200
2019-05-16,54.270000,56.400002,54.119999,55.930000,52.899719,46057800
2019-05-17,55.779999,56.830002,55.520000,56.349998,53.296963,27299300
2019-05-20,55.799999,56.389999,55.549999,56.009998,52.975384,21004100
2019-05-21,56.680000,56.750000,56.130001,56.520000,53.457748,18562300
2019-05-22,56.220001,56.299999,55.669998,55.689999,52.672722,19479200
2019-05-23,54.910000,55.009998,53.939999,54.189999,51.253986,22734200
2019-05-24,54.570000,54.669998,54.060001,54.369999,51.424240,13057600
2019-05-28,54.740002,55.029999,53.820000,53.930000,51.008080,29769200
2019-05-29,53.549999,53.549999,52.860001,53.180000,50.298714,19762100
2019-05-30,53.439999,53.779999,53.340000,53.570000,50.667583,12954300
2019-05-31,52.790001,52.880001,52.009998,52.029999,49.211018,20480400
2019-06-03,52.049999,52.570000,51.490002,51.779999,48.974564,22380500
2019-06-04,52.480000,53.639999,52.410000,53.230000,50.346004,21689300
2019-06-05,53.849998,54.790001,53.750000,54.750000,51.783649,22521900
2019-06-06,54.889999,55.299999,54.209999,55.099998,52.114685,15927300
2019-06-07,55.410000,56.299999,55.029999,55.930000,52.899719,17394900
2019-06-10,56.139999,56.650002,55.959999,56.419998,53.363163,16871000
2019-06-11,56.740002,57.560001,56.730000,57.110001,54.015785,26723700
2019-06-12,56.049999,56.590000,55.650002,55.860001,52.833511,23168000
2019-06-13,55.919998,56.270000,55.779999,56.169998,53.126717,15785300
2019-06-14,55.990002,56.020000,54.660000,54.750000,51.783649,22530500
2019-06-17,54.990002,55.470001,54.860001,55.400002,52.398438,20392600
2019-06-18,56.070000,56.650002,55.750000,56.049999,53.013214,21173200
2019-06-19,56.040001,56.369999,55.770000,56.130001,53.088882,21096300
2019-06-20,57.000000,57.540001,56.680000,57.410000,54.299534,20969800
2019-06-21,57.410000,58.150002,56.980000,57.029999,53.940117,57588800
2019-06-24,57.250000,57.290001,56.689999,57.180000,54.081997,17794100
2019-06-25,57.060001,57.200001,56.009998,56.080002,53.041592,25520600
2019-06-26,56.540001,57.049999,56.360001,56.599998,53.533417,19286100
2019-06-27,56.939999,57.250000,55.470001,55.730000,52.710552,23959900
2019-06-28,55.910000,55.980000,54.029999,54.730000,51.764736,103123400
